"id";"name.it";"name.en";"description.it";"description.en";"enabled";"imageId";"price"
"2822";"Champagne Brut \"La Grande Année\" 2014 - Bollinger";"Champagne Brut \"La Grande Année\" 2014 - Bollinger";"Lo Champagne Brut “Grande Année” della Maison Bollinger è un emblema di eleganza. Si intuisce già dal nome: questo Champagne viene prodotto solamente nelle grandi annate, quelle speciali che possono tradursi in qualcosa di eccezionale. Più che una selezione, ciò che sta dietro la decisione di produrre o meno il Brut “Grande Année” è la capacità di riconoscere la straordinarietà di un’annata e di un’uva, così come di un terreno e di un assemblaggio. C’è tanta lungimiranza e tanta, tantissima passione nella Maison Bollinger che, non a caso, è conosciuta in ogni angolo di mondo. Questo Brut è una sorta di prezioso e bellissimo dipinto, che ritrae in modo realistico le peculiarità di un’annata, l’identità di un territorio, il carattere dei vitigni e la personalità del tratto che ha unito insieme tutto questo.  Il Brut Champagne “Grande Année” di Bollinger è composto da un blend di Pinot Nero al 70% e di Chardonnay per il restante 40%. Le prime uve provengono principalmente da Ay e da Verzenay, mentre lo Chardonnay proviene da vigneti situati a Cramant ed Oger, per un totale di 14 Cru (91% Grand Cru e 9% Premier Cru). La fermentazione dei vini base si svolge interamente all’interno di botti; la fase di rifermentazione in bottiglia con affinamento ha una durata di gran lunga superiore a quella minima imposta dal disciplinare e raggiunge i 60 mesi sui lieviti in bottiglia.  Il “Grande Année” di Bollinger presenta un colore giallo dorato, intenso e luminoso. Il perlage non solo ne ravviva l’aspetto, ma acuisce i profumi che emergono instancabilmente dal calice. Un primo impatto fruttato di pesca e mango, apre la strada ad un richiamo di mandorla, pane, note tosate e speziatura. Il sorso è molto equilibrato, unendo alla suadente cremosità una trama di freschezza e mineralità, così come accade per il gusto perfettamente bilanciato negli aromi agrumati e quelli più dolci che ricordano il miele. James Bond lo beveva in “Casino Royale”: la conferma che 007 ne capiva anche di vino e beveva solo il meglio";"The Champagne Brut \"Grande Année\" of the Maison Bollinger is an emblem of elegance. You can already guess from the name: this Champagne is produced only in the great vintages, the special ones that can translate into something exceptional. More than a selection, what lies behind the decision to produce or not the Brut \"Grande Année\" is the ability to recognize the extraordinary nature of a vintage and a grape, as well as a land and an assembly. There is a lot of foresight and a lot, a lot of passion in the Maison Bollinger which, not surprisingly, is known in every corner of the world. This Brut is a sort of precious and beautiful painting, which realistically portrays the peculiarities of a vintage, the identity of a territory, the character of the vines and the personality of the trait that has united all of this together.";"0";"1490";"32"
"2823";"RICARD & CRAMBERRY JUICE";"RICARD & CRAMBERRY JUICE";"";"";"0";"1491";"12"
"2824";"PERNOD";"PERNOD";"Pernod si consuma tradizionalmente diluito nell'acqua naturale con ghiaccio, ma può fungere da ingrediente in vari cocktail, ad esempio mescolato a vodka, limonata e sciroppo di ribes nero, o diluito con succo di mirtillo, una bevanda molto diffusa in America Settentrionale.";"Pernod is traditionally consumed diluted in still water with ice, but can serve as an ingredient in various cocktails, for example mixed with vodka, lemonade and blackcurrant syrup, or diluted with cranberry juice, a popular drink in North America.";"0";"1492";"9"
"2825";"PERNOD";"PERNOD";"Pernod si consuma tradizionalmente diluito nell'acqua naturale con ghiaccio, ma può fungere da ingrediente in vari cocktail, ad esempio mescolato a vodka, limonata e sciroppo di ribes nero, o diluito con succo di mirtillo, una bevanda molto diffusa in America Settentrionale.";"Pernod is traditionally consumed diluted in still water with ice, but can serve as an ingredient in various cocktails, for example mixed with vodka, lemonade and blackcurrant syrup, or diluted with cranberry juice, a popular drink in North America.";"1";"1493";"9"
"2826";"BUSSOLAI & CALICE PICOLIT";"HAND MADE VENITIAN BISCUITS & GLASS OF PICOLIT";"";"";"0";"1494";"15"
"2827";"Lugana Riserva 'Sergio Zenato' 2020";"Lugana Riserva 'Sergio Zenato' 2020";"Il Lugana Riserva \"Sergio Zenato\" è un vino bianco corposo e intenso, affinato in botti di rovere per 6 mesi e in bottiglia per altri 12. Ha un profilo olfattivo complesso e minerale con sentori di frutta esotica, agrumi e grafite. Il sorso è equilibrato e persistente.Denominazione Lugana DOC Vitigni Turbiana (Trebbiano di Lugana) 100% Regione Veneto (Italia) Gradazione 13.5% Formato Bottiglia 75 cl Vigneti Su terreno calcareo-argilloso Vinificazione La fermentazione avviene in botti e tonneaux per il 70% e per il rimanente in acciaio Affinamento 6 mesi in botti e tonneaux e 12 mesi in bottiglia";"Lugana Riserva \"Sergio Zenato\" is a full-bodied and intense white wine, aged in oak barrels for 6 months and in bottle for another 12. It has a complex and mineral olfactory profile with hints of exotic fruit, citrus and graphite. The taste is balanced and persistent.Denomination Lugana DOC Vines Turbiana (Trebbiano di Lugana) 100% Veneto Region (Italy) Alcohol 13.5% Format Bottle 75 cl Vineyards On calcareous-clayey soil Vinification The fermentation takes place in barrels and tonneaux for 70% and for the remainder in steel. Aging 6 months in barrels and tonneaux and 12 months in bottle";"0";"1495";"14"
"2828";"Ramazzotti";"Ramazzotti";"";"";"1";"1496";"6"
"2829";"Averna";"Averna";"";"";"1";"1497";"6"
"2830";"Lucano";"Lucano";"";"";"1";"1498";"6"
"2831";"ESPOLON ANEJO";"ESPOLON ANEJO";"";"";"1";"1499";"16"
"2832";"SHIRLEY TEMPLE";"SHIRLEY TEMPLE";"";"";"1";"1500";"12"
"2833";"MOSCATO FIOR D'ARANCIO DEI COLLI EUGANEI";"MOSCATO FIOR D'ARANCIO DEI COLLI EUGANEI";"";"";"1";"1501";"38"
"2834";"Prime uve bianca";"Prime uve bianca";"";"";"1";"1502";"11"
"2835";"Cynar";"Cynar";"";"";"1";"1503";"6"
"2836";"MANHATTAN";"MANHATTAN";"";"";"1";"1504";"16"
"2837";"THE GODFATHER";"THE GODFATHER";"";"";"1";"1505";"15"
"2838";"COSMOPOLITAN";"COSMOPOLITAN";"";"";"1";"1506";"14"
"2839";"TEQUILA SUNRISE";"TEQUILA SUNRISE";"";"";"0";"1507";"12"
"2840";"TEQUILA SUNRISE";"TEQUILA SUNRISE";"";"";"0";"1508";"12"
"2841";"OLD FASHIONED";"OLD FASHIONED";"";"";"1";"1509";"12"
"2842";"MARGARITA";"MARGARITA";"";"";"1";"1510";"12"
"2843";"CHARDONNAY HOFFSTATTER  2023";"CHARDONNAY HOFFSTATTER  2023";"Proveniente dai vigneti di Mazzon e di Egna, lo Chardonnay di Hofstätter è vino che concilia con grande finezza una leggera aromaticità ed una decisa aderenza territoriale. Vinificato a temperatura controllata e lasciato maturare in solo acciaio sui suoi lieviti più fini, l'Alto Adige Chardonnay DOC  di Hofstätter è vino sempre piacevole, fresco e fragrante come deve essere un bianco vinificato tradizionalmente e non elevato in legno. Giallo paglierino di buona intensità, al naso esprime belle note fruttate impreziosite da continui rimandi a sentori di mela golden. La buona acidità, unita ad una solida polpa e ad una decisa persistenza, rappresenta le giuste credenziali per puntare sulla possibilità di evoluzione di questo vino e sulla sua capacità di esprimersi al meglio senza flessioni per almeno due anni.";"Coming from the Mazzon and Egna vineyards, Hofstätter Chardonnay is a wine that combines a light aroma and a strong territorial adherence with great finesse. Vinified at a controlled temperature and left to mature only in steel on its finest yeasts, Hofstätter's Alto Adige Chardonnay DOC is always a pleasant, fresh and fragrant wine as a white vinified traditionally and not aged in wood should be. Straw yellow with good intensity, the nose expresses beautiful fruity notes embellished with continuous references to hints of golden apple. The good acidity, combined with a solid pulp and a strong persistence, represents the right credentials to focus on the possibility of evolution of this wine and its ability to express itself at its best without declines for at least two years.";"1";"1513";"11"
"2844";"HEMINGWAY";"HEMINGWAY";"";"";"0";"1515";"12"
"2845";"VESPER MARTINI";"VESPER MARTINI";"";"";"0";"1517";"14"
"2846";"GEWURTZTRAMINER \"NUSSBAUMER\" CANTINA TRAMIN 2022";"GEWURTZTRAMINER \"NUSSBAUMER\" CANTINA TRAMIN 2022";"Il Gewürztraminer Nussbaumer di Tramin è nato da uve 100% Gewürztraminer cresciute nel territorio di Termeno (BZ), a un’altitudine compresa tra i 350 e i 550 metri sopra il livello del mare. I vigneti d’origine insistono su terreni composti da ghiaia calcarea e argilla con un sostrato di roccia di porfido. Dopo la vendemmia manuale, le uve sono state sottoposte a lieve pigiatura seguita da una breve macerazione sulle bucce volta ad estrarre sostanze e colore. Dopo la fase di pressatura soffice, è stata avviata una lenta fermentazione alcolica in acciaio inox a una temperatura costante di 18°C. L’affinamento si è svolto a contatto con i lieviti in piccoli contenitori d’acciaio per 11 mesi. Prima di essere commercializzato, il Gewürztraminer Alto Adige DOC Nussbaumer 2018 ha riposato per ulteriori 3 mesi in bottiglia. Gewürztraminer Alto Adige DOC Nussbaumer di Tramin si presenta nel calice di un colore giallo paglierino con riflessi dorati. All’olfatto esprime intensi profumi di mango, litchi e frutta a polpa gialla matura uniti a sentori floreali di rosa e a calde note di spezie orientali. Corposo e aromatico, all’assaggio rivela una freschezza delicata e una decisa mineralità che persiste nel lungo finale. Ottimo come aperitivo, a tavola si accompagna bene a formaggi stagionati a pasta molle, come anche a piatti vegetariani e a gustose ricette di mare a base di pesce bianco, molluschi e crostacei. Da provare anche in abbinamento a carni bianche.";"Tramin's Gewürztraminer Nussbaumer was born from 100% Gewürztraminer grapes grown in the Termeno area (BZ), at an altitude between 350 and 550 meters above sea level. The original vineyards insist on soils composed of limestone gravel and clay with a porphyry rock substrate. After the manual harvest, the grapes were subjected to light pressing followed by a short maceration on the skins aimed at extracting substances and colour. After the soft pressing phase, a slow alcoholic fermentation in stainless steel was started at a constant temperature of 18°C. The refinement took place in contact with the yeasts in small steel containers for 11 months. Before being marketed, the Gewürztraminer Alto Adige DOC Nussbaumer 2018 rested for a further 3 months in the bottle. Gewürztraminer Alto Adige DOC Nussbaumer by Tramin appears in the glass of a straw yellow color with golden reflections. On the nose it expresses intense aromas of mango, litchi and ripe yellow pulp fruit combined with floral hints of rose and warm notes of oriental spices. Full-bodied and aromatic, when tasted it reveals a delicate freshness and a strong minerality that persists in the long finish. Excellent as an aperitif, at the table it goes well with mature soft cheeses, as well as vegetarian dishes and tasty seafood recipes based on white fish, molluscs and crustaceans. Also worth trying in combination with white meats.";"1";"1518";"63"
"2847";"BRUNELLO DI MONTALCINO POGGIO LANDI 2018";"BRUNELLO DI MONTALCINO POGGIO LANDI 2018";"Il Brunello di Montalcino di Poggio Landi nasce da una selezione delle migliori uve dei vigneti della tenuta, dislocati tra i 300 e i 500 metri sul livello del mare, con esposizione sud sud-ovest su terreni composti principalmente da argille del Pliocene con presenza di marne. L'azienda si estende su 75 ettari da nord a sud della denominazione, coltivati con grande attenzione al rispetto del territorio. Poggio Landi fa parte, insieme a Podere Brizio ed ad altre importanti realtà toscane, della rete mondiale di cantine di proprietà di Alejandro Pedro Bulgheroni, magnate argentino imprenditore nel settore del petrolio e del gas. Dopo due settimane di fermentazione con lieviti indigeni, il vino viene travasato in botti grandi di rovere francese da 30 hL e 54 hL, dove invecchierà per 38 mesi, per affinare ancora in bottiglia per minimo 6 mesi.  BRUNELLO POGGIO LANDI: LA DEGUSTAZIONE Il Brunello di Montalcino di Poggio Landi è granato luminoso; al naso si apre con ciliegia e mora accompagnate da cannella, chiodi di garofano, cacao e sottobosco. Al palato ha tannini vellutati che bilanciano la generosità alcolica, discreta sapidità e freschezza fruttata. Vino perfetto per la tradizionale Scottiglia di cinghiale.";"Poggio Landi's Brunello di Montalcino comes from a selection of the best grapes from the estate's vineyards, located between 300 and 500 meters above sea level, with south-southwest exposure on soils composed mainly of Pliocene clays with the presence of marl. The company extends over 75 hectares from north to south of the denomination, cultivated with great attention to respect for the territory. Poggio Landi is part, together with Podere Brizio and other important Tuscan companies, of the global network of wineries owned by Alejandro Pedro Bulgheroni, an Argentine business magnate in the oil and gas sector. After two weeks of fermentation with indigenous yeasts, the wine is decanted into large 30 hL and 54 hL French oak barrels, where it will age for 38 months, to further refine in the bottle for a minimum of 6 months. BRUNELLO POGGIO LANDI: TASTING Poggio Landi's Brunello di Montalcino is bright garnet; the nose opens with cherry and blackberry accompanied by cinnamon, cloves, cocoa and undergrowth. On the palate it has velvety tannins that balance the alcoholic generosity, discreet flavor and fruity freshness. Perfect wine for the traditional wild boar steak. Feedback";"1";"1519";"118"
